NCES,Low,High , Name, District, County, Address, City, State, ZIP, Phone,Locale,Charter,Students,Teachers,Ratio,Free ,Reduced , Certified,Type,Status
390473602863,KG,5,Taylor Elementary School,Northwest Local,Hamilton County,3173 Springdale Rd,Cincinnati,OH,45251,(513)825-3000,Suburb: Large,No,821,47.50,17.28,–,–,351,Regular,Open
390473902884,9,12,Taylor High School,Three Rivers Local,Hamilton County,56 Cooper Road,Cleves,OH,45002,(513)467-3200,Rural: Fringe,No,644,30.00,21.47,166,41,–,Regular,Open
390473905993,5,8,Taylor Middle School,Three Rivers Local,Hamilton County,56 Cooper Road,Cleves,OH,45002,(513)467-3500,Rural: Fringe,No,665,33.00,20.15,224,39,–,Regular,Open
390470000467,KG,5,Taylor Road Elementary School,Reynoldsburg City,Licking County,8200 Taylor Rd SW,Reynoldsburg,OH,43068,(614)367-2930,Suburb: Large,No,381,22.33,17.06,150,38,–,Regular,Open
390490910839,KG,12,Teays Valley Digital Academy,Teays Valley Local,Pickaway County,383 Circleville Ave,Ashville,OH,43103,(740)983-5000,Town: Fringe,No,61,0.00,†,21,0,–,Regular,Open
390490903491,6,8,Teays Valley East Middle School,Teays Valley Local,Pickaway County,655 Viking Way,Ashville,OH,43103,(740)983-5000,Rural: Fringe,No,491,24.33,20.18,154,25,–,Regular,Open
390490903490,9,12,Teays Valley High School,Teays Valley Local,Pickaway County,3887 State Route 752,Ashville,OH,43103,(740)983-5000,Town: Fringe,No,"1,196",57.34,20.86,217,43,–,Regular,Open
390490905551,6,8,Teays Valley West Middle School,Teays Valley Local,Pickaway County,200 Grove Run Road,Commercial,OH,43116,(740)983-5000,Rural: Fringe,No,534,27.33,19.54,82,12,–,Regular,Open
390514501496,6,12,Technology Center,Vanguard-Sentinel Career & Technology Centers,Sandusky County,1220 Cedar St,Fremont,OH,43420,(419)334-5698,Town: Distant,No,44,16.00,2.75,–,–,3,Vocational,Open
390462402483,6,8,Tecumseh Middle School,Tecumseh Local,Clark County,10000 W National Rd,New Carlisle,OH,45344,(937)845-4465,Rural: Fringe,No,660,41.00,16.10,–,–,386,Regular,Open
390451502057,KG,5,Tecumseh Elementary School,Xenia Community City,Greene County,1058 Old Springfield Pike,Xenia,OH,45385,(937)372-3321,Suburb: Large,No,304,15.00,20.27,–,–,94,Regular,Open
390462402485,8,12,Tecumseh High School,Tecumseh Local,Clark County,9830 W National Rd,New Carlisle,OH,45344,(937)845-4500,Rural: Fringe,No,734,49.00,14.98,–,–,436,Regular,Open
390443101242,PK,6,Terrace Park Elementary School,Mariemont City,Hamilton County,723 Elm Ave,Terrace Park,OH,45174,(513)272-7700,Suburb: Large,No,333,19.38,17.18,8,4,–,Regular,Open
390143305688,9,12,The Academy for Urban Scholars,The Academy for Urban Scholars,Franklin County,1808 E Broad St,Columbus,OH,43203,(614)545-9890,City: Large,Yes,333,15.00,22.20,–,–,184,Regular,Open
390011704155,3,12,The Autism Academy Of Learning,The Autism Academy Of Learning,Lucas County,110 Arco Dr,Toledo,OH,43607,(419)865-7487,City: Large,Yes,51,5.00,10.20,–,–,3,Special Education,Open
390448005115,PK,PK,The Bostic Head Start Center,South-Western City,Franklin County,2975 Kingston Ave,Grove City,OH,43123,(614)279-6356,Suburb: Large,No,141,0.00,†,–,–,3,Regular,Open
390452302131,PK,4,The Bridgeport School District - Elementary,Bridgeport Exempted Village,Belmont County,55707 Industrial Dr,Bridgeport,OH,43912,(740)635-0853,Suburb: Small,No,346,17.00,20.35,–,–,3,Regular,Open
390452302128,9,12,The Bridgeport School District - High School,Bridgeport Exempted Village,Belmont County,55707 Industrial Dr,Bridgeport,OH,43912,(740)635-0853,Suburb: Small,No,183,15.00,12.20,156,24,–,Regular,Open
390452302129,5,8,The Bridgeport School DIstrict - Middle School,Bridgeport Exempted Village,Belmont County,55707 Industrial Dr,Bridgeport,OH,43912,(740)635-0853,Suburb: Small,No,220,16.00,13.75,–,–,3,Regular,Open
390147305721,KG,8,The Brilliance School,The Brilliance School,Cuyahoga County,10608 Penfield Ave,Garfield Heights,OH,44125,(216)710-6621,Suburb: Large,Yes,286,12.00,23.83,187,10,–,Regular,Open
391004510831,9,12,The Dayton School,The Dayton School,Montgomery County,6401 N Main St,Dayton,OH,45415,(330)620-5861,City: Midsize,Yes,29,5.00,5.80,–,–,3,Regular,Open
390447401598,PK,KG,The Early Learning Academy,Sandusky City,Erie County,2314 Hancock St,Sandusky,OH,44870,(419)984-1210,Town: Distant,No,351,19.00,18.47,–,–,195,Regular,Open
390438410827,PK,12,The International School,Dayton City,Montgomery County,4411 Oakridge Dr,Dayton,OH,45417,(937)542-3501,City: Midsize,No,347,31.00,11.19,13,0,–,Regular,Open
390445710846,PK,2,The Norwood Montessori School,Norwood City,Hamilton County,2060 Sherman Ave,Norwood,OH,45212,(513)924-2506,Suburb: Large,No,52,3.28,15.85,–,–,3,Regular,Open
390435200102,4,6,The Plains Intermediate School,Athens City,Athens County,90 Connett Rd,The Plains,OH,45780,(740)797-4572,Town: Distant,No,510,27.50,18.55,213,32,–,Regular,Open
390138105634,KG,8,The Richland School of Academic Arts,The Richland School of Academic Arts,Richland County,1456 Park Ave W,Mansfield,OH,44906,(877)644-6338,City: Small,Yes,357,27.00,13.22,–,–,164,Regular,Open
390447401604,3,6,The Sandusky Intermediate School,Sandusky City,Erie County,2020 HAYES AVE,Sandusky,OH,44870,(419)984-1200,Town: Distant,No,909,50.35,18.05,–,–,475,Regular,Open
390447401603,KG,2,The Sandusky Primary School,Sandusky City,Erie County,924 Ontario St,Sandusky,OH,44870,(419)984-1300,Town: Distant,No,453,26.00,17.42,–,–,257,Regular,Open
390437805339,7,12,The School of One,Cleveland Municipal,Cuyahoga County,3575 W 130th St,Cleveland,OH,44111,(216)838-8850,City: Large,No,224,9.00,24.89,–,–,3,Regular,Open
390014604758,6,12,The Unlimited Classroom dba Valley Virtual Remote Learning A,The Unlimited Classroom dba Valley Virtual Remote Learning A,Mahoning County,7320 N PALMYRA RD,CANFIELD,OH,44406,(330)533-8755,Suburb: Large,Yes,149,6.00,24.83,–,–,3,Regular,Open
390441601086,9,12,Theodore Roosevelt High School,Kent City,Portage County,1400 N Mantua St,Kent,OH,44240,(330)673-9595,Suburb: Large,No,"1,245",†,†,274,50,–,Regular,Open
390442001140,6,8,Thomas Ewing Junior High School,Lancaster City,Fairfield County,2024 Sheridan Dr,Lancaster,OH,43130,(740)687-7347,Town: Distant,No,705,33.20,21.23,329,82,–,Regular,Open
390451302039,9,12,Thomas Worthington High School,Worthington City,Franklin County,300 W Granville Rd,Worthington,OH,43085,(614)450-6200,Suburb: Large,No,"1,826",104.60,17.46,378,77,–,Regular,Open
390446301518,KG,4,Thoreau Park Elementary School,Parma City,Cuyahoga County,5401 W 54th St,Parma,OH,44129,(440)885-2352,Suburb: Large,No,409,22.00,18.59,191,55,–,Regular,Open
390490503476,KG,5,Thornville Elementary School,Northern Local,Perry County,70 E Columbus St,Thornville,OH,43076,(740)246-6636,Rural: Fringe,No,388,22.06,17.59,79,29,–,Regular,Open
390473902886,PK,4,Three Rivers Elementary,Three Rivers Local,Hamilton County,56 Cooper Ave,Cleves,OH,45002,(513)467-3210,Rural: Fringe,No,793,37.00,21.43,239,38,–,Regular,Open
390438400782,9,12,Thurgood Marshall High School,Dayton City,Montgomery County,4447 Hoover Ave,Dayton,OH,45417,(937)542-6610,City: Midsize,No,500,35.00,14.29,–,–,351,Regular,Open
390448901768,6,8,Tiffin Middle School,Tiffin City Schools,Seneca County,103 Shepherd Drive,Tiffin,OH,44883,(419)447-3358,Town: Distant,No,540,35.00,15.43,155,44,–,Regular,Open
391001906216,KG,12,Tiger Blue Sky Academy,Marietta City,Washington County,111 Academy Dr,Marietta,OH,45750,(740)374-6500,Town: Fringe,No,0,0.00,†,†,†,†,Regular,Open
390437906200,6,12,Tiger Virtual Academy,Cleveland Heights-University Heights City,Cuyahoga County,14780 Superior Rd,Cleveland Heights,OH,44118,(216)320-2005,Suburb: Large,No,65,3.50,18.57,–,–,3,Regular,Open
390471904313,PK,3,Timmons Elementary School,Kenston Local,Geauga County,9595 E Washington St,Chagrin Falls,OH,44023,(440)543-9380,Suburb: Large,No,798,41.00,19.46,45,6,–,Regular,Open
390467204595,KG,4,Tinora Elementary School,Northeastern Local,Defiance County,5751 Domersville Rd,Defiance,OH,43512,(419)497-1022,Rural: Distant,No,366,21.00,17.43,67,14,–,Regular,Open
390467202636,9,12,Tinora High School,Northeastern Local,Defiance County,5921 Domersville Rd,Defiance,OH,43512,(419)497-2621,Rural: Distant,No,309,13.00,23.77,38,15,–,Regular,Open
390467202637,4,9,Tinora Middle School,Northeastern Local,Defiance County,5921 Domersville Rd,Defiance,OH,43512,(419)497-2361,Rural: Distant,No,332,17.00,19.53,43,17,–,Regular,Open
390456106097,KG,12,Tipp City Remote School,Tipp City Exempted Village,Miami County,90 S Tippecanoe Dr,Tipp City,OH,45371,(937)667-8444,Suburb: Large,No,0,0.00,†,†,†,†,Regular,Open
390456102303,9,12,Tippecanoe High School,Tipp City Exempted Village,Miami County,615 E Kessler Cowlesville Rd,Tipp City,OH,45371,(937)667-8448,Rural: Fringe,No,752,40.23,18.69,53,13,–,Regular,Open
390456102301,6,8,Tippecanoe Middle School,Tipp City Exempted Village,Miami County,555 N Hyatt St,Tipp City,OH,45371,(937)667-8454,Suburb: Large,No,580,31.50,18.41,53,16,–,Regular,Open
390449005317,7,12,Toledo Early College High School,Toledo City,Lucas County,2801 W Bancroft St,Toledo,OH,43606,(419)671-4800,City: Large,No,334,19.00,17.58,111,39,–,Regular,Open
390449006076,9,10,Toledo Pre-Medical and Health Science Academy,Toledo City,Lucas County,3381 Upton Ave,Toledo,OH,43613,(419)671-3400,City: Large,No,71,7.00,10.14,–,–,3,Regular,Open
390057305065,KG,8,Toledo Preparatory and Fitness Academy,Toledo Preparatory and Fitness Academy,Lucas County,3001 Hill Ave,Toledo,OH,43607,(419)535-3700,City: Large,Yes,246,22.00,11.18,–,–,114,Regular,Open
390449006075,3,12,Toledo Public Schools Virtual Academy,Toledo City,Lucas County,1505 Jefferson Ave,Toledo,OH,43604,(419)671-5200,City: Large,No,405,0.00,†,–,–,3,Regular,Open
390005603084,6,12,Toledo School For The Arts,Toledo School For The Arts,Lucas County,333 14th St,Toledo,OH,43604,(419)246-8732,City: Large,Yes,691,50.92,13.57,215,75,–,Regular,Open
390449004560,7,12,Toledo Technology Academy High School,Toledo City,Lucas County,3301 Upton Ave,Toledo,OH,43613,(419)671-3900,City: Large,No,311,21.00,14.81,104,33,–,Regular,Open
390468905547,KG,4,Toll Gate Elementary,Pickerington Local,Fairfield County,12183 Tollgate Rd,Pickerington,OH,43147,(614)833-2110,Suburb: Large,No,854,37.00,23.08,95,35,–,Regular,Open
390468905559,5,6,Toll Gate Middle School,Pickerington Local,Fairfield County,12089 Tollgate Rd,Pickerington,OH,43147,(614)833-2110,Suburb: Large,No,540,24.00,22.50,71,25,–,Regular,Open
390635104124,6,12,Tolles Career & Technical Center,Tolles Career & Technical Center,Madison County,7877 US Highway 42 S,Plain City,OH,43064,(614)873-4666,Rural: Distant,No,462,60.25,7.67,171,30,–,Vocational,Open
390014504757,8,12,Tomorrow Center,Tomorrow Center,Morrow County,3700 County Road 168,Cardington,OH,43315,(419)718-4242,Rural: Distant,Yes,92,7.33,12.55,–,–,44,Regular,Open
390442605374,PK,5,Toni Wofford Morrison ES,Lorain City,Lorain County,1830 40th St,Lorain,OH,44052,(440)960-7008,Suburb: Midsize,No,286,17.00,16.82,–,–,135,Regular,Open
390448906074,KG,12,Tornado Academy,Tiffin City Schools,Seneca County,244 S Monroe St,Tiffin,OH,44883,(419)447-2515,Town: Distant,No,151,1.00,151.00,–,–,3,Regular,Open
390449104220,KG,5,Toronto Elementary School,Toronto City,Jefferson County,1309 DENNIS WAY,Toronto,OH,43964,(740)537-2172,Suburb: Small,No,340,34.50,9.86,118,87,–,Regular,Open
390449101849,6,12,Toronto Jr. / Sr. High School,Toronto City,Jefferson County,1305 Dennis Way,Toronto,OH,43964,(740)537-2442,Suburb: Small,No,388,†,†,217,21,–,Regular,Open
390455802290,PK,4,Toth Elementary School,Perrysburg Exempted Village,Wood County,200 E 7th St,Perrysburg,OH,43551,(419)874-3123,Suburb: Large,No,449,21.00,21.38,30,13,–,Regular,Open
390437300275,6,8,Tower Heights Middle School,Centerville City,Montgomery County,195 N Johanna Dr,Centerville,OH,45459,(937)434-0383,Suburb: Large,No,535,30.00,17.83,61,13,–,Regular,Open
390145005693,9,12,Townsend Community School,Townsend Community School,Erie County,207 Lowell St,Castalia,OH,44824,(419)684-5402,Town: Distant,Yes,510,20.30,25.12,292,57,–,Regular,Open
390005303054,9,12,Towpath Trail High School,Towpath Trail High School,Summit County,275 W Market St,Akron,OH,44303,(234)542-0102,City: Midsize,Yes,404,14.50,27.86,–,–,3,Regular,Open
390472405774,KG,5,Trebein Elementary School,Beavercreek City,Greene County,1728 Dayton Xenia Rd,Xenia,OH,45385,(937)426-1522,Rural: Fringe,No,842,48.39,17.40,33,10,–,Regular,Open
390011804148,KG,12,TRECA Digital Academy,TRECA Digital Academy,Marion County,107 N Main St Ste 100,Marion,OH,43302,(888)828-4798,Town: Distant,Yes,"2,152",34.25,62.83,–,–,3,Regular,Open
390449301865,KG,5,Tremont Elementary School,Upper Arlington City,Franklin County,2900 Tremont Rd,Upper Arlington,OH,43221,(614)487-5170,Suburb: Large,No,686,34.70,19.77,29,10,–,Regular,Open
390437800542,PK,8,Tremont Montessori School,Cleveland Municipal,Cuyahoga County,2409 W 10th St,Cleveland,OH,44113,(216)838-9850,City: Large,No,410,28.00,14.64,–,–,406,Regular,Open
390438000723,PK,5,Trevitt Elementary School,Columbus City Schools District,Franklin County,519 Trevitt St,Columbus,OH,43203,(614)365-6137,City: Large,No,201,14.00,14.36,–,–,198,Regular,Open
391003006006,11,12,Tri Star Career Compact,Celina City,Mercer County,7655 State Route 703,Celina,OH,45822,(419)586-7060,Rural: Fringe,No,397,27.00,14.70,–,–,3,Vocational,Open
390516004090,11,12,Tri-County Career Center Building,Tri-County Career Center,Athens County,15676 State Route 691,Nelsonville,OH,45764,(740)753-3511,Rural: Fringe,No,528,41.58,12.70,–,–,179,Vocational,Open
390492604249,PK,4,Tri-County North Elementary School,Tri-County North Local,Preble County,436 N Commerce St,Lewisburg,OH,45338,(937)962-2673,Rural: Distant,No,302,19.66,15.36,–,–,3,Regular,Open
390492604250,9,12,Tri-County North High School,Tri-County North Local,Preble County,436 N Commerce St,Lewisburg,OH,45338,(937)962-2675,Rural: Distant,No,221,11.40,19.39,–,–,3,Regular,Open
390492604251,5,8,Tri-County North Middle School,Tri-County North Local,Preble County,436 N Commerce St,Lewisburg,OH,45338,(937)962-2631,Rural: Distant,No,217,12.11,17.92,–,–,3,Regular,Open
390652604127,10,12,Tri-Rivers Career Center,Tri-Rivers,Marion County,2222 Marion Mount Gilead Rd,Marion,OH,43302,(740)389-4681,Town: Distant,No,514,34.24,15.01,154,48,–,Vocational,Open
390157705854,9,12,Tri-State STEM+M School,Tri-State STEM+M School,Lawrence County,702 Solida Rd,South Point,OH,45680,(877)644-6338,Suburb: Midsize,No,74,6.24,11.86,–,–,3,Regular,Open
390488703438,7,12,Tri-Valley High School,Tri-Valley Local,Muskingum County,46 E Muskingum Ave,Dresden,OH,43821,(740)754-2921,Rural: Distant,No,807,37.00,21.81,218,41,–,Regular,Open
390488704376,6,8,Tri-Valley Middle School,Tri-Valley Local,Muskingum County,1360 Main St,Dresden,OH,43821,(740)754-3531,Rural: Distant,No,453,24.00,18.88,140,33,–,Regular,Open
390466802623,KG,6,Tri-Village Elementary School,Tri-Village Local,Darke County,PO Box 31,New Madison,OH,45346,(937)996-1511,Rural: Distant,No,410,24.00,17.08,139,50,–,Regular,Open
390466802621,4,12,Tri-Village High School,Tri-Village Local,Darke County,PO Box 31,New Madison,OH,45346,(937)996-1511,Rural: Distant,No,358,21.00,17.05,89,37,–,Regular,Open
390462002468,PK,4,Triad Elementary School,Triad Local,Champaign County,7920 Brush Lake Rd,North Lewisburg,OH,43060,(937)826-3102,Rural: Distant,No,308,17.17,17.94,104,28,–,Regular,Open
390462002469,9,12,Triad High School,Triad Local,Champaign County,8099 Brush Lake Rd,North Lewisburg,OH,43060,(937)826-3771,Rural: Distant,No,272,14.29,19.03,74,25,–,Regular,Open
390462004585,5,8,Triad Middle School,Triad Local,Champaign County,7941 Brush Lake Rd,North Lewisburg,OH,43060,(937)826-3071,Rural: Distant,No,243,13.40,18.13,75,27,–,Regular,Open
390459202385,PK,5,Trimble Elementary School,Trimble Local,Athens County,18500 Jacksonville Rd,Glouster,OH,45732,(740)767-2810,Rural: Fringe,No,344,26.00,13.23,–,–,154,Regular,Open
390459202384,9,12,Trimble High School,Trimble Local,Athens County,1 Tomcat Dr,Glouster,OH,45732,(740)767-3434,Town: Distant,No,188,14.00,13.43,–,–,104,Regular,Open
390459202386,6,8,Trimble Junior High,Trimble Local,Athens County,18500 Jacksonville Rd,Glouster,OH,45732,(740)767-2810,Rural: Fringe,No,191,12.00,15.92,–,–,74,Regular,Open
390459206106,8,12,Trimble Learning Academy,Trimble Local,Athens County,One Tomcat Drive,Glouster,OH,45732,(740)767-4444,Town: Distant,No,6,0.00,†,–,–,†,Regular,Open
390505904003,9,12,Triway High School,Triway Local,Wayne County,3205 Shreve Rd,Wooster,OH,44691,(330)264-8685,Rural: Fringe,No,379,28.50,13.30,78,19,–,Regular,Open
390505904004,6,8,Triway Middle School,Triway Local,Wayne County,3145 Shreve Rd,Wooster,OH,44691,(330)264-2114,Town: Distant,No,345,19.50,17.69,75,18,–,Regular,Open
390019304717,KG,8,Trotwood Preparatory & Fitness Academy,Trotwood Preparatory & Fitness Academy,Montgomery County,3100 Shiloh Springs Rd,Trotwood,OH,45426,(937)854-4100,Suburb: Large,Yes,334,34.00,9.82,–,–,203,Regular,Open
390486905445,PK,1,Trotwood-Madison Early Learning Center,Trotwood-Madison City,Montgomery County,4400 N Union Rd,Trotwood,OH,45426,(937)854-3050,Suburb: Large,No,416,26.00,16.00,–,–,282,Regular,Open
390486903353,9,12,Trotwood-Madison High School,Trotwood-Madison City,Montgomery County,4440 N Union Rd,Trotwood,OH,45426,(937)854-4908,Suburb: Large,No,770,41.00,18.78,–,–,318,Regular,Open
390486905769,6,8,Trotwood-Madison Middle School,Trotwood-Madison City,Montgomery County,4420 N Union Rd,Trotwood,OH,45426,(937)854-0017,Suburb: Large,No,608,36.00,16.89,–,–,381,Regular,Open
390449201856,9,12,Troy High School,Troy City,Miami County,151 Staunton Rd,Troy,OH,45373,(937)332-6710,Suburb: Large,No,"1,183",56.57,20.91,380,52,–,Regular,Open
390481200966,5,8,Troy Intermediate Elementary School,Avon Lake City,Lorain County,237 Belmar Blvd,Avon Lake,OH,44012,(440)933-2701,Suburb: Large,No,549,34.50,15.91,52,13,–,Regular,Open
390449201857,7,8,Troy Junior High School,Troy City,Miami County,556 Adams St,Troy,OH,45373,(937)332-6720,Suburb: Large,No,663,36.04,18.40,199,35,–,Regular,Open
390449206077,KG,12,Troy Online Academy,Troy City,Miami County,500 N Market St,Troy,OH,45373,(937)332-6700,Suburb: Large,No,0,0.00,†,†,†,†,Regular,Open
390516304091,9,12,Trumbull Career & Tech Center,Trumbull Career & Tech Ctr,Trumbull County,528 Educational Hwy NW,Warren,OH,44483,(330)847-0503,Suburb: Large,No,841,70.00,12.01,327,77,–,Vocational,Open
390473402850,9,12,Turpin High School,Forest Hills Local,Hamilton County,2650 Bartels Rd,Cincinnati,OH,45244,(513)232-7770,Suburb: Large,No,"1,061",60.60,17.51,70,7,–,Regular,Open
